accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,activity
0.61621094,-0.41461182,0.6906128,-0.140625,-0.484375,0.40625,Lying down right Singing
0.6164551,-0.39898682,0.6959839,-0.453125,-0.453125,0.375,Lying down right Singing
0.6135254,-0.4043579,0.69866943,0.046875,0.453125,1.0625,Lying down right Singing
0.61865234,-0.40826416,0.6959839,-0.421875,0.234375,1.109375,Lying down right Singing
0.625,-0.39971924,0.6913452,0.265625,-0.234375,0.71875,Lying down right Singing
0.6203613,-0.40386963,0.7025757,0.578125,-0.515625,-0.03125,Lying down right Singing
0.61938477,-0.39849854,0.69744873,0.59375,0.171875,0.203125,Lying down right Singing
0.61743164,-0.40533447,0.6876831,-0.1875,-0.21875,0.609375,Lying down right Singing
0.6191406,-0.4043579,0.68255615,-0.328125,-0.484375,0.109375,Lying down right Singing
0.62719727,-0.40142822,0.70184326,-0.046875,-0.515625,0.046875,Lying down right Singing
0.6257324,-0.40582275,0.6869507,0.34375,0.015625,0.46875,Lying down right Singing
0.6166992,-0.39019775,0.6871948,0.546875,0.28125,0.375,Lying down right Singing
0.61499023,-0.40045166,0.7020874,0.65625,-0.640625,0.09375,Lying down right Singing
0.61938477,-0.41558838,0.6913452,-0.3125,-1.546875,-0.21875,Lying down right Singing
0.6218262,-0.4043579,0.6781616,0.125,-0.234375,0.078125,Lying down right Singing
0.6218262,-0.39434814,0.69451904,2.140625,-0.40625,0.0625,Lying down right Singing
0.6159668,-0.40631104,0.6942749,0.078125,-0.890625,0.46875,Lying down right Singing
0.62890625,-0.4036255,0.69085693,1.3125,-0.328125,-0.046875,Lying down right Singing
0.62231445,-0.41680908,0.6947632,0.1875,-0.109375,0.109375,Lying down right Singing
0.6184082,-0.40582275,0.68377686,0.296875,-0.890625,0.328125,Lying down right Singing
0.623291,-0.409729,0.6889038,1.015625,-0.6875,0.390625,Lying down right Singing
0.6213379,-0.40631104,0.6913452,-0.40625,0.328125,0.671875,Lying down right Singing
0.61938477,-0.4085083,0.6947632,-0.625,-0.75,0.28125,Lying down right Singing
0.6225586,-0.40948486,0.69573975,0.140625,-0.796875,0.140625,Lying down right Singing
0.6184082,-0.40460205,0.697937,0.546875,-0.484375,-0.234375,Lying down right Singing
0.61621094,-0.40704346,0.68963623,-0.015625,-0.75,-0.078125,Lying down right Singing
0.6225586,-0.40875244,0.68304443,0.15625,-0.921875,0.125,Lying down right Singing
0.6208496,-0.4060669,0.6901245,0.875,-0.8125,0.1875,Lying down right Singing
0.6191406,-0.4121704,0.6976929,0.953125,-0.8125,-0.0625,Lying down right Singing
0.6191406,-0.41119385,0.6864624,0.640625,-1.140625,-0.109375,Lying down right Singing
0.60791016,-0.4126587,0.6786499,-1.875,-1.203125,0.15625,Lying down right Singing
0.63500977,-0.41778564,0.7238159,-2.140625,-0.109375,0.546875,Lying down right Singing
0.6340332,-0.44732666,0.7357788,-3.09375,-1.359375,0.390625,Lying down right Singing
0.6081543,-0.39996338,0.69036865,-8.46875,-4.4375,-2.375,Lying down right Singing
0.6152344,-0.3665161,0.6935425,-7.671875,-4.296875,-2.078125,Lying down right Singing
0.6171875,-0.37408447,0.7116089,-4.515625,0.765625,-0.296875,Lying down right Singing
0.59814453,-0.38775635,0.7250366,-5.34375,-0.390625,-0.3125,Lying down right Singing
0.5854492,-0.3904419,0.71087646,-3.75,-1.484375,-0.375,Lying down right Singing
0.59594727,-0.38531494,0.71014404,-4.625,-2.828125,-1.234375,Lying down right Singing
0.6113281,-0.37213135,0.7140503,-0.203125,-2.125,-0.84375,Lying down right Singing
0.6154785,-0.3591919,0.7025757,6.65625,1.0625,-0.546875,Lying down right Singing
0.60131836,-0.38189697,0.729187,6.28125,-0.109375,-0.28125,Lying down right Singing
0.6086426,-0.40899658,0.7250366,3.421875,-2.828125,-0.640625,Lying down right Singing
0.5944824,-0.41607666,0.6930542,0.03125,-2.65625,-0.265625,Lying down right Singing
0.5998535,-0.39190674,0.71014404,0.296875,0.34375,0.140625,Lying down right Singing
0.5930176,-0.3904419,0.71868896,3.21875,0.1875,0.625,Lying down right Singing
0.5966797,-0.39312744,0.72650146,1.234375,-1.796875,0.03125,Lying down right Singing
0.59887695,-0.4055786,0.7267456,-1.71875,-0.78125,0.484375,Lying down right Singing
0.5930176,-0.40997314,0.7133179,0.078125,0.484375,0.625,Lying down right Singing
0.5925293,-0.39508057,0.71795654,0.9375,0.140625,0.203125,Lying down right Singing
0.5996094,-0.4024048,0.7123413,0.46875,0.03125,0.375,Lying down right Singing
0.59594727,-0.41290283,0.7116089,0.375,0.390625,0.65625,Lying down right Singing
0.60595703,-0.41119385,0.7172241,0.46875,-0.71875,0.53125,Lying down right Singing
0.6113281,-0.4006958,0.7086792,0.390625,-0.40625,0.203125,Lying down right Singing
0.60913086,-0.39898682,0.71014404,1.078125,0.109375,0.359375,Lying down right Singing
0.60180664,-0.40655518,0.71673584,1.21875,-0.03125,0.4375,Lying down right Singing
0.6098633,-0.40411377,0.70965576,-0.4375,-0.578125,0.4375,Lying down right Singing
0.6118164,-0.40045166,0.71990967,0.984375,-0.3125,0.21875,Lying down right Singing
0.6032715,-0.40704346,0.70526123,-0.125,-0.234375,0.15625,Lying down right Singing
0.5944824,-0.39678955,0.6967163,0.28125,-0.390625,0.15625,Lying down right Singing
0.60009766,-0.40216064,0.7189331,2.078125,-1.25,-0.390625,Lying down right Singing
0.6086426,-0.4204712,0.7184448,0.328125,-1.0,-0.3125,Lying down right Singing
0.6052246,-0.41290283,0.7189331,0.28125,0.390625,0.328125,Lying down right Singing
0.60058594,-0.39312744,0.7111206,1.453125,0.578125,0.96875,Lying down right Singing
0.5979004,-0.39605713,0.70233154,0.09375,-1.34375,0.25,Lying down right Singing
0.59716797,-0.4048462,0.7057495,0.671875,0.140625,0.203125,Lying down right Singing
0.5991211,-0.41680908,0.7037964,0.09375,0.390625,0.328125,Lying down right Singing
0.6064453,-0.4151001,0.7133179,0.71875,-0.15625,0.265625,Lying down right Singing
0.6140137,-0.41192627,0.72088623,1.21875,0.125,0.546875,Lying down right Singing
0.60961914,-0.41363525,0.7123413,-0.1875,-0.703125,0.375,Lying down right Singing
0.60131836,-0.3994751,0.69866943,-0.734375,-0.578125,0.390625,Lying down right Singing
0.60791016,-0.40582275,0.71209717,-0.203125,-0.515625,0.5,Lying down right Singing
0.6064453,-0.4109497,0.70477295,-0.296875,0.53125,0.953125,Lying down right Singing
0.611084,-0.40679932,0.7001343,-0.34375,-0.484375,0.546875,Lying down right Singing
0.6062012,-0.40948486,0.70233154,-0.171875,-0.546875,0.375,Lying down right Singing
0.6069336,-0.4060669,0.7028198,0.484375,-0.0625,0.328125,Lying down right Singing
0.6069336,-0.4109497,0.70477295,0.15625,-0.28125,0.5625,Lying down right Singing
0.60180664,-0.40948486,0.69696045,-0.140625,-0.515625,0.609375,Lying down right Singing
0.6130371,-0.40582275,0.7123413,0.125,-0.1875,0.109375,Lying down right Singing
0.6074219,-0.40997314,0.70965576,0.0,0.015625,0.375,Lying down right Singing
0.6147461,-0.40338135,0.69818115,-0.828125,-0.34375,0.421875,Lying down right Singing
0.60668945,-0.40020752,0.70526123,0.1875,0.125,0.671875,Lying down right Singing
0.6032715,-0.39361572,0.7028198,-0.46875,-0.140625,0.59375,Lying down right Singing
0.5998535,-0.40020752,0.69573975,1.328125,0.546875,0.578125,Lying down right Singing
0.6074219,-0.41436768,0.6989136,0.75,-0.140625,0.578125,Lying down right Singing
0.61376953,-0.41558838,0.697937,0.875,-1.21875,-0.4375,Lying down right Singing
0.62280273,-0.40997314,0.7094116,0.484375,-0.46875,-0.234375,Lying down right Singing
0.61450195,-0.39923096,0.7062378,1.046875,-0.078125,0.5625,Lying down right Singing
0.6069336,-0.39898682,0.69525146,-0.578125,-0.8125,0.78125,Lying down right Singing
0.6010742,-0.4109497,0.69085693,-0.46875,-0.0625,0.28125,Lying down right Singing
0.62158203,-0.40338135,0.696228,-0.09375,-0.109375,0.140625,Lying down right Singing
0.6113281,-0.4085083,0.70233154,0.75,0.03125,0.359375,Lying down right Singing
0.6086426,-0.40655518,0.7057495,-0.09375,-0.484375,0.703125,Lying down right Singing
0.60961914,-0.40802002,0.69647217,-0.875,-0.71875,0.46875,Lying down right Singing
0.6101074,-0.40509033,0.6976929,-0.453125,0.125,0.578125,Lying down right Singing
0.60839844,-0.40264893,0.69403076,-0.75,-0.65625,0.234375,Lying down right Singing
0.6152344,-0.40338135,0.6984253,-0.703125,0.046875,0.515625,Lying down right Singing
0.6179199,-0.4031372,0.7001343,0.0625,0.609375,0.609375,Lying down right Singing
0.60961914,-0.4043579,0.7001343,-0.09375,-0.28125,0.25,Lying down right Singing
0.6188965,-0.3994751,0.6959839,-0.640625,-0.109375,0.453125,Lying down right Singing
0.61621094,-0.40167236,0.6913452,0.1875,0.015625,0.875,Lying down right Singing
0.6191406,-0.40411377,0.69696045,0.71875,-0.390625,0.40625,Lying down right Singing
0.6164551,-0.41192627,0.69403076,-0.171875,-0.390625,0.40625,Lying down right Singing
0.6237793,-0.40753174,0.7103882,0.15625,0.375,0.671875,Lying down right Singing
0.61279297,-0.3945923,0.70892334,0.03125,0.03125,0.3125,Lying down right Singing
0.62231445,-0.4085083,0.6937866,-1.421875,-1.109375,-0.109375,Lying down right Singing
0.62353516,-0.4109497,0.69085693,0.0,-1.40625,-0.234375,Lying down right Singing
0.60913086,-0.38726807,0.6911011,0.3125,0.1875,0.5625,Lying down right Singing
0.60131836,-0.3904419,0.682312,1.09375,-0.625,0.359375,Lying down right Singing
0.6218262,-0.409729,0.7008667,0.890625,-1.578125,-0.25,Lying down right Singing
0.62841797,-0.41729736,0.70843506,0.96875,-0.5,-0.375,Lying down right Singing
0.61694336,-0.41363525,0.70233154,0.375,0.25,0.3125,Lying down right Singing
0.6123047,-0.39801025,0.68304443,0.234375,-0.6875,0.09375,Lying down right Singing
0.61694336,-0.3977661,0.7055054,1.15625,-0.59375,-0.125,Lying down right Singing
0.6171875,-0.42144775,0.69866943,0.734375,-0.4375,-0.15625,Lying down right Singing
0.6184082,-0.40679932,0.697937,0.625,-0.90625,0.046875,Lying down right Singing
0.60913086,-0.4055786,0.7037964,1.1875,0.09375,0.6875,Lying down right Singing
0.6154785,-0.40509033,0.69451904,0.671875,-0.71875,0.734375,Lying down right Singing
0.6201172,-0.41436768,0.70233154,-0.140625,-0.125,0.53125,Lying down right Singing
0.61743164,-0.40704346,0.69036865,-0.234375,0.21875,0.75,Lying down right Singing
0.61035156,-0.4055786,0.68182373,-0.125,-0.109375,0.375,Lying down right Singing
0.6147461,-0.41558838,0.6859741,-1.484375,-0.53125,0.328125,Lying down right Singing
0.6113281,-0.41949463,0.69085693,-4.046875,-0.359375,0.765625,Lying down right Singing
0.638916,-0.4085083,0.7250366,-3.15625,-0.375,1.0625,Lying down right Singing
0.6245117,-0.40802002,0.7094116,-2.515625,-1.421875,0.40625,Lying down right Singing
0.6171875,-0.39923096,0.6871948,0.921875,-0.71875,-0.671875,Lying down right Singing
0.6176758,-0.394104,0.7098999,0.734375,0.21875,-0.703125,Lying down right Singing
0.6218262,-0.39239502,0.715271,-2.546875,-0.734375,0.3125,Lying down right Singing
0.61083984,-0.38360596,0.70355225,-3.296875,-1.6875,0.15625,Lying down right Singing
0.60009766,-0.3887329,0.6942749,-2.484375,-1.890625,-0.15625,Lying down right Singing
0.5949707,-0.37994385,0.68792725,0.140625,-0.96875,-0.140625,Lying down right Singing
0.6035156,-0.37457275,0.6923218,2.078125,-1.859375,-0.53125,Lying down right Singing
0.6152344,-0.38897705,0.713562,4.828125,-0.859375,-1.25,Lying down right Singing
0.6142578,-0.42388916,0.70477295,3.296875,-1.21875,-0.59375,Lying down right Singing
0.6044922,-0.42681885,0.6967163,1.359375,-1.71875,-0.09375,Lying down right Singing
0.611084,-0.41949463,0.70062256,0.6875,-0.96875,-0.15625,Lying down right Singing
0.625,-0.40167236,0.7067261,1.46875,-0.796875,-0.671875,Lying down right Singing
0.6269531,-0.39971924,0.7103882,2.765625,-0.71875,-0.359375,Lying down right Singing
0.60913086,-0.40631104,0.73065186,0.390625,-0.359375,0.671875,Lying down right Singing
0.5817871,-0.42095947,0.6935425,-0.546875,-0.640625,1.0625,Lying down right Singing
0.58374023,-0.41119385,0.68377686,-0.671875,-0.9375,-0.140625,Lying down right Singing
0.6062012,-0.41314697,0.7003784,1.328125,0.203125,-0.1875,Lying down right Singing
0.6101074,-0.41900635,0.7062378,0.34375,0.53125,0.875,Lying down right Singing
0.6152344,-0.41290283,0.71917725,0.328125,-0.875,0.546875,Lying down right Singing
0.6062012,-0.42022705,0.7067261,0.046875,-0.515625,0.53125,Lying down right Singing
0.607666,-0.41168213,0.70526123,0.25,-0.484375,0.03125,Lying down right Singing
0.6052246,-0.40753174,0.6937866,0.71875,-1.234375,0.203125,Lying down right Singing
0.61083984,-0.41558838,0.6942749,0.0625,-0.15625,0.171875,Lying down right Singing
0.6130371,-0.4121704,0.7057495,-0.125,0.296875,0.421875,Lying down right Singing
0.61157227,-0.42071533,0.70184326,-0.21875,-0.9375,0.046875,Lying down right Singing
0.61157227,-0.4290161,0.70892334,-1.6875,-1.703125,-0.296875,Lying down right Singing
0.6010742,-0.4258423,0.69573975,-4.5625,-1.5625,0.578125,Lying down right Singing
0.59228516,-0.4102173,0.70721436,-6.984375,-1.53125,0.265625,Lying down right Singing
0.6123047,-0.4138794,0.7399292,-6.984375,-2.34375,-0.375,Lying down right Singing
0.6142578,-0.40264893,0.71502686,-10.03125,-0.90625,-0.953125,Lying down right Singing
0.6088867,-0.35333252,0.7267456,-4.4375,2.375,0.234375,Lying down right Singing
0.5895996,-0.34576416,0.6976929,1.90625,2.546875,1.71875,Lying down right Singing
0.5732422,-0.36505127,0.6898804,4.328125,2.203125,1.0,Lying down right Singing
0.58618164,-0.39263916,0.6937866,6.453125,-2.09375,-1.03125,Lying down right Singing
0.63256836,-0.41851807,0.7289429,6.828125,-0.515625,-1.203125,Lying down right Singing
0.6328125,-0.45147705,0.71917725,3.0,-0.75,0.125,Lying down right Singing
0.62353516,-0.41607666,0.6984253,-0.84375,-1.015625,0.78125,Lying down right Singing
0.6088867,-0.38848877,0.6950073,1.3125,-0.59375,0.421875,Lying down right Singing
0.6062012,-0.37872314,0.701355,3.53125,0.8125,0.3125,Lying down right Singing
0.6008301,-0.40020752,0.71209717,0.390625,-1.234375,-0.328125,Lying down right Singing
0.6044922,-0.40679932,0.7094116,-0.875,-0.421875,0.4375,Lying down right Singing
0.5996094,-0.42437744,0.7020874,0.875,0.5,1.140625,Lying down right Singing
0.59887695,-0.41827393,0.6991577,0.96875,-0.546875,-0.03125,Lying down right Singing
0.59887695,-0.40875244,0.7074585,0.875,-1.09375,-0.15625,Lying down right Singing
0.6064453,-0.40899658,0.7020874,0.296875,-1.0,-0.09375,Lying down right Singing
0.6118164,-0.4204712,0.7106323,0.46875,-0.53125,0.171875,Lying down right Singing
0.6098633,-0.41607666,0.70306396,0.21875,0.890625,0.609375,Lying down right Singing
0.5998535,-0.40509033,0.69696045,0.1875,0.53125,0.46875,Lying down right Singing
0.6113281,-0.4072876,0.69085693,0.015625,-0.140625,0.359375,Lying down right Singing
0.6184082,-0.40509033,0.6950073,-0.78125,-0.5625,0.671875,Lying down right Singing
0.6184082,-0.4212036,0.69207764,-2.3125,-0.75,0.84375,Lying down right Singing
0.60961914,-0.41314697,0.69647217,-5.71875,-0.09375,0.71875,Lying down right Singing
0.6242676,-0.4175415,0.74627686,-5.578125,0.84375,1.28125,Lying down right Singing
0.6179199,-0.41607666,0.7382202,-6.09375,-2.234375,0.953125,Lying down right Singing
0.5998535,-0.36895752,0.68548584,-4.453125,-1.625,-0.546875,Lying down right Singing
0.5859375,-0.3394165,0.70599365,0.609375,0.515625,0.015625,Lying down right Singing
0.5683594,-0.3579712,0.7037964,1.234375,1.296875,1.125,Lying down right Singing
0.60375977,-0.36846924,0.68670654,3.15625,-2.234375,-1.1875,Lying down right Singing
0.64038086,-0.4121704,0.72406006,7.4375,-1.765625,-2.671875,Lying down right Singing
0.638916,-0.44439697,0.7243042,3.3125,-0.9375,-1.171875,Lying down right Singing
0.6140137,-0.42510986,0.69403076,0.0,-1.21875,0.21875,Lying down right Singing
0.5966797,-0.3982544,0.6991577,0.484375,-0.78125,0.71875,Lying down right Singing
0.60839844,-0.39483643,0.6989136,1.609375,0.109375,0.0625,Lying down right Singing
0.61572266,-0.39312744,0.7247925,1.15625,-0.859375,-0.578125,Lying down right Singing
0.6003418,-0.4031372,0.7177124,-0.109375,-0.359375,0.203125,Lying down right Singing
0.5942383,-0.40679932,0.70892334,0.078125,-0.40625,1.0,Lying down right Singing
0.5949707,-0.41192627,0.6930542,-1.28125,-0.71875,0.84375,Lying down right Singing
0.60839844,-0.39923096,0.7062378,0.8125,-1.125,-0.109375,Lying down right Singing
0.6135254,-0.409729,0.70721436,0.40625,-0.5625,-0.171875,Lying down right Singing
0.6105957,-0.41583252,0.70843506,0.078125,-0.328125,0.359375,Lying down right Singing
0.59887695,-0.41900635,0.7145386,-0.0625,-0.078125,0.5,Lying down right Singing
0.60595703,-0.40411377,0.7067261,0.65625,0.125,0.15625,Lying down right Singing
0.60668945,-0.3965454,0.6947632,0.46875,-0.625,0.109375,Lying down right Singing
0.6074219,-0.3970337,0.6954956,0.71875,-0.390625,0.6875,Lying down right Singing
0.61499023,-0.40460205,0.7028198,0.15625,-0.03125,0.5,Lying down right Singing
0.6074219,-0.41314697,0.7103882,0.1875,-0.78125,0.109375,Lying down right Singing
0.6113281,-0.4126587,0.70233154,-0.3125,-0.859375,-0.234375,Lying down right Singing
0.60791016,-0.40386963,0.7081909,0.4375,-0.59375,-0.109375,Lying down right Singing
0.60253906,-0.409729,0.6967163,0.375,-0.453125,0.125,Lying down right Singing
0.59887695,-0.39923096,0.697937,0.21875,-0.484375,0.0625,Lying down right Singing
0.5961914,-0.41485596,0.7033081,1.5,-0.03125,0.3125,Lying down right Singing
0.5974121,-0.41656494,0.71307373,1.015625,-1.328125,-0.03125,Lying down right Singing
0.61499023,-0.41412354,0.7067261,-0.03125,-1.328125,-0.140625,Lying down right Singing
0.6098633,-0.40655518,0.7094116,0.4375,0.578125,0.546875,Lying down right Singing
0.6047363,-0.4024048,0.6893921,0.09375,-0.234375,0.546875,Lying down right Singing
0.60424805,-0.41119385,0.69940186,0.703125,0.171875,0.28125,Lying down right Singing
0.6044922,-0.41827393,0.7040405,0.28125,0.484375,0.1875,Lying down right Singing
0.6062012,-0.4241333,0.7015991,0.046875,-0.46875,0.234375,Lying down right Singing
0.61450195,-0.41729736,0.70770264,0.46875,0.578125,0.828125,Lying down right Singing
0.61279297,-0.40924072,0.6930542,-0.53125,-0.234375,0.703125,Lying down right Singing
0.60009766,-0.39898682,0.6913452,0.125,-0.703125,0.1875,Lying down right Singing
0.61816406,-0.4055786,0.7106323,2.015625,0.03125,0.21875,Lying down right Singing
0.61621094,-0.42681885,0.71209717,-0.578125,-0.984375,-0.234375,Lying down right Singing
0.6086426,-0.42095947,0.70770264,0.140625,-1.0,0.296875,Lying down right Singing
0.60595703,-0.4138794,0.7062378,0.0625,-0.671875,0.625,Lying down right Singing
0.6062012,-0.40899658,0.69329834,0.09375,0.25,0.421875,Lying down right Singing
0.61938477,-0.40997314,0.6950073,-0.21875,-1.140625,0.4375,Lying down right Singing
0.6147461,-0.425354,0.6954956,0.28125,0.328125,0.640625,Lying down right Singing
0.61035156,-0.4126587,0.6984253,-0.71875,0.390625,0.78125,Lying down right Singing
0.60717773,-0.40631104,0.7008667,0.921875,-0.390625,0.328125,Lying down right Singing
0.6086426,-0.4163208,0.7055054,0.03125,-0.671875,0.046875,Lying down right Singing
0.607666,-0.4121704,0.70843506,0.296875,-0.5,0.21875,Lying down right Singing
0.61083984,-0.41314697,0.69647217,0.546875,-0.015625,0.5625,Lying down right Singing
0.6101074,-0.4258423,0.69573975,-0.453125,-0.484375,0.28125,Lying down right Singing
0.6203613,-0.40924072,0.7081909,0.015625,-0.703125,0.0,Lying down right Singing
0.61083984,-0.41192627,0.6930542,0.0,-0.234375,0.375,Lying down right Singing
0.6098633,-0.40631104,0.68377686,0.40625,-0.390625,0.546875,Lying down right Singing
0.60180664,-0.41778564,0.6950073,1.0,-0.671875,0.359375,Lying down right Singing
0.60839844,-0.42852783,0.7050171,-0.15625,-1.875,-0.0625,Lying down right Singing
0.6130371,-0.4187622,0.6930542,0.234375,-1.4375,-0.09375,Lying down right Singing
0.6154785,-0.409729,0.6884155,0.90625,0.28125,0.78125,Lying down right Singing
0.61279297,-0.40875244,0.6991577,-0.0625,-1.0625,0.6875,Lying down right Singing
0.6040039,-0.409729,0.70306396,0.671875,0.546875,1.34375,Lying down right Singing
0.60131836,-0.41705322,0.6972046,0.46875,0.234375,1.375,Lying down right Singing
0.6147461,-0.41705322,0.70062256,0.828125,-0.75,0.765625,Lying down right Singing
0.61157227,-0.42388916,0.7040405,0.65625,0.328125,1.265625,Lying down right Singing
0.6044922,-0.41436768,0.67181396,-1.859375,-0.140625,0.421875,Lying down right Singing
0.6188965,-0.4043579,0.69207764,0.296875,-1.09375,0.140625,Lying down right Singing
0.6242676,-0.42022705,0.6852417,0.15625,0.890625,1.0,Lying down right Singing
0.6201172,-0.4151001,0.68548584,-0.71875,-0.25,0.21875,Lying down right Singing
0.61328125,-0.41412354,0.68670654,0.578125,-0.546875,0.28125,Lying down right Singing
0.6088867,-0.40948486,0.68792725,-0.0625,-0.125,0.40625,Lying down right Singing
0.60717773,-0.41436768,0.696228,-0.4375,-0.6875,0.34375,Lying down right Singing
0.6140137,-0.40899658,0.69207764,-0.125,-0.625,0.265625,Lying down right Singing
0.626709,-0.40875244,0.6906128,-0.125,-0.28125,-0.046875,Lying down right Singing
0.6196289,-0.41778564,0.7015991,0.28125,-0.5625,0.0625,Lying down right Singing
0.6140137,-0.40411377,0.7025757,-0.484375,-0.109375,0.328125,Lying down right Singing
0.60546875,-0.41363525,0.6991577,-0.109375,0.484375,0.6875,Lying down right Singing
0.61035156,-0.40704346,0.696228,-1.15625,-0.203125,0.6875,Lying down right Singing
0.6152344,-0.41363525,0.6835327,-0.609375,-0.3125,0.53125,Lying down right Singing
0.6191406,-0.39874268,0.69281006,-0.078125,0.640625,0.90625,Lying down right Singing
0.61987305,-0.41168213,0.6923218,0.015625,-0.4375,0.859375,Lying down right Singing
0.6176758,-0.39996338,0.6893921,0.234375,0.40625,0.65625,Lying down right Singing
0.6171875,-0.40679932,0.6845093,1.96875,0.484375,0.796875,Lying down right Singing
0.6130371,-0.4290161,0.69329834,0.59375,-1.109375,0.203125,Lying down right Singing
0.62524414,-0.41558838,0.6876831,-0.5,-1.1875,-0.546875,Lying down right Singing
0.63256836,-0.40631104,0.6820679,1.0,1.21875,0.546875,Lying down right Singing
0.6298828,-0.4031372,0.69329834,0.015625,-0.515625,0.203125,Lying down right Singing
0.6208496,-0.40460205,0.701355,-0.25,0.40625,0.46875,Lying down right Singing
0.6147461,-0.4138794,0.68670654,-0.796875,0.625,0.625,Lying down right Singing
0.6140137,-0.40655518,0.6930542,-0.78125,-0.46875,0.453125,Lying down right Singing
0.611084,-0.41680908,0.6889038,0.140625,0.625,0.59375,Lying down right Singing
0.6152344,-0.41656494,0.6744995,0.46875,0.140625,0.515625,Lying down right Singing
0.63305664,-0.40875244,0.68621826,0.171875,-1.328125,-0.25,Lying down right Singing
0.63427734,-0.40216064,0.697937,0.953125,-0.28125,-0.296875,Lying down right Singing
0.6201172,-0.41241455,0.6954956,0.21875,0.921875,0.640625,Lying down right Singing
0.6101074,-0.41656494,0.6859741,-0.265625,0.203125,1.03125,Lying down right Singing
0.6220703,-0.40411377,0.6871948,0.421875,-0.953125,0.625,Lying down right Singing
0.6335449,-0.40997314,0.6871948,0.0,0.53125,0.59375,Lying down right Singing
0.6320801,-0.40631104,0.69158936,0.09375,-0.5625,0.375,Lying down right Singing
0.626709,-0.41192627,0.68084717,0.1875,-0.234375,0.546875,Lying down right Singing
0.6291504,-0.4085083,0.67962646,0.421875,-0.421875,0.359375,Lying down right Singing
0.6184082,-0.411438,0.68011475,0.109375,-0.609375,0.171875,Lying down right Singing
0.6201172,-0.40509033,0.68133545,0.265625,-0.734375,0.015625,Lying down right Singing
0.6291504,-0.40948486,0.6911011,-1.53125,-0.015625,0.609375,Lying down right Singing
0.6269531,-0.41070557,0.68621826,-2.609375,-0.25,1.296875,Lying down right Singing
0.6242676,-0.40777588,0.680603,-3.53125,-0.71875,1.296875,Lying down right Singing
0.63256836,-0.39019775,0.7008667,-1.28125,-0.84375,0.359375,Lying down right Singing
0.64282227,-0.39874268,0.69403076,-0.171875,-0.3125,-0.171875,Lying down right Singing
0.6435547,-0.4055786,0.7057495,-1.34375,0.625,0.515625,Lying down right Singing
0.6230469,-0.4024048,0.6884155,-2.984375,-0.21875,0.71875,Lying down right Singing
0.62158203,-0.4072876,0.6925659,-2.984375,-1.375,0.25,Lying down right Singing
0.63134766,-0.3945923,0.6954956,-3.28125,-2.1875,-0.546875,Lying down right Singing
0.63427734,-0.38238525,0.6984253,-2.578125,-1.78125,-0.390625,Lying down right Singing
0.6381836,-0.3711548,0.6864624,-2.359375,-0.953125,-0.21875,Lying down right Singing
0.6184082,-0.36309814,0.68011475,0.65625,0.234375,-0.046875,Lying down right Singing
0.6118164,-0.37652588,0.6820679,3.390625,-0.96875,-1.265625,Lying down right Singing
0.6291504,-0.39337158,0.7055054,4.984375,0.109375,-0.765625,Lying down right Singing
0.63378906,-0.42608643,0.6930542,4.03125,0.859375,0.359375,Lying down right Singing
0.6191406,-0.42071533,0.68621826,3.765625,-0.140625,0.671875,Lying down right Singing
0.6311035,-0.40289307,0.68621826,2.71875,-0.28125,0.5625,Lying down right Singing
0.6242676,-0.39630127,0.6820679,2.3125,0.15625,0.125,Lying down right Singing
0.6323242,-0.3904419,0.6950073,1.578125,-0.703125,-0.203125,Lying down right Singing
0.6257324,-0.41607666,0.69158936,0.296875,-0.953125,0.359375,Lying down right Singing
0.61987305,-0.41705322,0.6732788,-0.046875,-0.75,0.40625,Lying down right Singing
0.62060547,-0.41241455,0.68255615,0.359375,-0.6875,0.015625,Lying down right Singing
0.6220703,-0.42242432,0.6864624,0.4375,-1.4375,-0.078125,Lying down right Singing
0.63061523,-0.4109497,0.6845093,0.46875,-0.734375,0.109375,Lying down right Singing
0.62524414,-0.4043579,0.68499756,0.71875,-0.296875,0.3125,Lying down right Singing
0.62158203,-0.40875244,0.6906128,1.34375,-0.109375,0.484375,Lying down right Singing
0.6176758,-0.40899658,0.68133545,0.875,-0.703125,-0.1875,Lying down right Singing
0.6152344,-0.40582275,0.6754761,0.28125,-0.640625,-0.046875,Lying down right Singing
0.62719727,-0.4180298,0.6925659,0.921875,-0.28125,0.46875,Lying down right Singing
0.6281738,-0.4109497,0.6815796,-0.171875,-0.34375,0.484375,Lying down right Singing
0.6154785,-0.4163208,0.6869507,1.125,-0.640625,0.1875,Lying down right Singing
0.62524414,-0.4295044,0.6871948,1.03125,-0.65625,-0.484375,Lying down right Singing
0.62939453,-0.42633057,0.6732788,0.28125,-0.96875,-1.0,Lying down right Singing
0.6298828,-0.4126587,0.6713257,1.171875,0.1875,-0.53125,Lying down right Singing
0.6298828,-0.4085083,0.6864624,1.28125,-0.21875,0.671875,Lying down right Singing
0.6340332,-0.41119385,0.6935425,0.796875,-1.75,0.78125,Lying down right Singing
0.6225586,-0.43048096,0.6911011,-0.0625,0.203125,0.65625,Lying down right Singing
0.62402344,-0.42633057,0.6820679,-0.375,-0.65625,0.109375,Lying down right Singing
0.61035156,-0.42755127,0.6762085,0.25,-0.671875,0.125,Lying down right Singing
